latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
23.3357,92.6401,Aizawl,665.6,40.7,239.3,7,4.7,33.0,0.38,0.996,712.5,agriculture,1
27.4584,95.2016,Dibrugarh,1837.9,7.4,351.8,3,2.3,17.2,0.6,0.258,4774.1,agriculture,0
25.6193,92.0311,Shillong,319.1,31.5,195.1,8,19.9,59.4,0.35,0.634,3117.5,forest,0
26.6003,94.1398,Jorhat,472.3,39.6,322.2,9,20.8,136.5,0.777,0.672,1643.9,forest,1
25.3399,94.1216,Kohima,1441.4,38.4,301.2,10,1.1,4.8,0.372,0.265,2505.3,forest,0
25.0606,91.7478,Dawki,994.1,18.4,244.6,8,28.3,147.7,0.657,0.423,2702.3,forest,0
26.1918,91.6081,Guwahati,1843.3,21.3,243.9,3,1.2,8.7,0.401,0.201,2198.0,water,0
23.9331,91.1347,Agartala,747.7,26.0,302.5,11,0.7,1.8,0.554,0.258,5156.0,forest,0
27.2518,95.1976,Dibrugarh,885.0,13.2,270.8,9,1.8,4.0,0.845,1.0,2607.9,bare,0
23.7458,92.4969,Aizawl,446.2,32.6,118.8,5,0.5,1.9,0.9,0.242,2949.1,agriculture,0
26.0519,91.9701,Guwahati,227.1,11.3,321.8,4,1.6,7.1,0.508,0.205,9235.8,agriculture,0
26.5627,92.7885,Tezpur,367.0,29.2,215.9,5,0.2,1.3,0.805,0.277,2411.8,agriculture,0
24.6196,94.096,Imphal,427.3,48.8,13.1,5,2.9,20.4,0.538,0.202,1634.7,urban,0
25.4974,91.8956,Shillong,1117.5,12.1,24.1,4,10.0,35.2,0.604,0.213,3272.1,water,0
27.5538,93.671,Itanagar,2625.1,18.1,85.4,8,36.4,93.2,0.875,0.519,1807.2,bare,0
26.25,91.5993,Guwahati,163.9,8.0,157.6,9,1.9,11.7,0.752,0.581,513.2,forest,0
24.6431,94.0707,Imphal,442.5,13.5,106.2,4,0.9,3.9,0.595,0.234,3702.3,forest,0
25.195,91.7768,Dawki,280.9,20.7,323.3,5,0.3,1.2,0.668,0.139,3023.3,agriculture,0
27.2423,94.6738,Dibrugarh,152.9,20.6,141.1,3,3.7,13.8,0.482,0.172,1115.3,forest,0
27.3479,93.7091,Itanagar,639.2,15.7,67.3,8,11.9,25.9,0.795,0.729,5746.3,forest,1
25.2225,91.8964,Shillong,765.3,12.1,212.4,8,1.9,7.7,0.301,0.934,7718.8,bare,1
26.9499,93.8196,Itanagar,769.8,20.6,190.1,4,0.4,3.0,0.936,0.263,3567.7,forest,0
23.5992,92.7323,Aizawl,115.9,24.6,49.8,10,2.7,19.2,0.62,0.257,618.1,forest,0
27.0229,92.7958,Tezpur,2468.7,28.6,248.6,9,28.5,166.8,0.678,0.921,1505.8,forest,0
23.9399,91.1368,Agartala,1331.4,28.8,61.1,9,22.2,126.0,0.535,0.899,6263.0,forest,0
24.6644,93.8517,Imphal,562.4,34.1,258.7,2,1.3,7.6,0.64,0.169,3521.5,forest,0
25.3287,90.2551,Tura,1260.2,27.8,154.6,5,2.0,8.9,0.52,0.24,6365.0,forest,0
27.4939,94.9195,Dibrugarh,302.0,14.1,60.2,7,3.8,22.4,0.459,0.642,3696.6,bare,1
25.4664,90.4047,Tura,373.7,36.1,238.6,6,1.0,6.5,0.626,0.871,2112.2,forest,1
26.3838,94.3501,Jorhat,1188.9,24.6,320.1,7,4.3,23.8,0.378,0.66,658.8,agriculture,0
26.7609,93.1171,Tezpur,1241.1,18.6,97.8,7,0.4,1.7,0.909,1.0,950.4,forest,0
27.6693,95.0253,Dibrugarh,862.4,20.3,175.1,7,9.9,45.0,0.459,0.727,5911.2,water,0
26.2044,91.4599,Guwahati,2204.9,11.0,203.8,9,9.2,63.1,0.706,0.272,4986.0,forest,1
26.5847,92.6048,Tezpur,443.8,21.8,329.0,6,3.7,23.8,0.861,0.413,12969.6,agriculture,0
26.056,91.9159,Guwahati,398.7,11.9,323.1,10,4.1,14.7,0.431,0.207,1766.4,agriculture,0
23.8324,92.5379,Aizawl,1260.2,8.3,119.2,7,26.1,67.0,0.451,1.0,131.5,forest,0
25.5705,90.3171,Tura,447.0,16.7,316.4,8,29.3,116.5,0.741,0.514,7430.6,forest,0
25.4741,92.1153,Dawki,1374.5,34.2,207.3,6,2.3,11.8,0.818,0.825,793.0,forest,0
27.8735,94.9283,Dibrugarh,1159.5,26.2,104.5,7,6.4,32.1,0.685,0.79,6453.5,forest,0
26.5552,92.8845,Tezpur,258.5,20.4,155.2,6,3.1,20.6,0.541,0.814,3910.5,agriculture,1
25.2879,93.9259,Kohima,1250.3,32.0,99.5,9,2.4,13.7,0.574,0.519,798.5,forest,1
25.3508,91.8473,Shillong,1054.7,26.0,39.1,8,6.2,42.3,0.665,0.88,2028.1,agriculture,0
26.8309,93.7725,Itanagar,418.4,17.7,13.6,7,3.6,18.5,0.568,0.557,824.7,agriculture,0
26.5229,92.6237,Tezpur,1086.3,13.4,167.8,7,6.1,14.0,0.648,0.212,7842.4,forest,0
25.5551,90.1631,Tura,525.0,20.2,96.6,7,6.1,29.0,0.526,0.586,1290.3,agriculture,0
26.1787,92.0122,Guwahati,917.3,14.3,113.7,8,7.1,29.3,0.594,0.983,780.0,urban,0
25.5922,94.3014,Kohima,320.2,15.5,137.8,4,1.2,7.5,0.526,0.258,4597.9,forest,0
26.7355,94.5082,Jorhat,1159.1,25.2,83.6,7,15.4,80.6,0.645,0.288,1419.8,agriculture,0
23.6579,91.6681,Agartala,699.8,27.9,152.3,10,3.1,13.5,0.665,0.2,2282.5,forest,0
23.7978,90.9162,Agartala,713.3,26.3,281.4,6,8.5,35.5,0.586,0.271,540.0,bare,0
26.732,94.0657,Jorhat,131.3,20.1,74.1,6,3.9,13.4,0.524,0.645,314.8,forest,0
24.814,93.8074,Imphal,166.3,29.5,291.1,9,1.8,13.9,0.436,0.943,2603.2,urban,0
25.4877,91.7778,Shillong,1039.5,26.7,235.4,7,6.5,46.4,0.447,0.898,760.2,agriculture,0
26.5661,94.4432,Jorhat,486.8,16.8,57.2,7,3.3,15.6,0.613,0.988,10.7,urban,1
23.4208,92.5725,Aizawl,386.5,15.3,307.5,9,8.8,63.6,0.669,0.477,958.3,water,0
25.6785,94.0827,Kohima,229.9,3.6,238.1,4,1.5,9.6,0.669,0.171,361.0,water,0
26.4592,92.8135,Tezpur,647.5,17.8,205.7,7,22.8,172.3,0.439,0.725,16273.2,water,0
23.8154,91.3349,Agartala,1070.0,21.5,291.2,7,6.8,18.2,0.581,0.67,619.9,agriculture,0
23.5577,92.4421,Aizawl,1929.4,11.3,19.6,8,1.0,5.4,0.515,0.319,7809.4,forest,1
23.694,92.4166,Aizawl,433.7,42.5,3.5,5,5.4,24.0,0.373,0.136,1549.4,urban,0
25.8346,91.6841,Shillong,1769.0,14.3,251.9,9,24.7,146.6,0.739,0.515,97.0,agriculture,0
25.3646,89.9332,Tura,1978.1,8.8,174.4,9,32.7,81.0,0.592,0.757,8982.3,water,0
25.9542,91.7586,Shillong,2029.4,28.4,268.3,6,27.5,142.6,0.583,0.406,7507.1,bare,0
26.8482,93.1809,Tezpur,4867.5,27.8,131.3,9,3.0,19.3,0.527,0.519,3305.5,agriculture,0
24.9827,92.0504,Dawki,237.1,21.3,55.5,7,23.4,109.2,0.524,0.626,226.6,agriculture,0
26.4641,92.9062,Tezpur,2935.4,11.1,342.6,6,23.0,140.5,0.616,0.428,8217.8,forest,1
27.786,94.8863,Dibrugarh,2017.3,38.4,272.5,9,0.2,0.6,0.509,0.363,2483.3,forest,0
26.7508,92.7931,Tezpur,689.2,30.5,42.2,7,5.4,42.8,0.398,0.654,1813.0,bare,0
23.5026,91.2431,Agartala,1341.0,14.8,354.5,3,1.8,10.2,0.815,0.261,1444.0,water,0
23.9734,91.023,Agartala,416.1,29.9,128.5,8,15.7,94.5,0.418,1.0,4569.6,bare,0
25.307,90.1431,Tura,215.4,25.6,142.7,9,34.6,257.4,0.378,0.363,3224.8,water,0
23.5471,92.8707,Aizawl,3049.2,34.9,181.2,8,0.7,2.6,0.614,0.747,5270.2,agriculture,0
24.9162,91.6955,Dawki,1261.5,34.0,21.7,9,4.1,10.1,0.584,0.443,1310.7,agriculture,0
23.8124,92.5207,Aizawl,822.1,18.6,159.9,7,7.6,48.0,0.564,0.82,3067.3,forest,0
27.1978,94.9244,Dibrugarh,511.2,25.5,354.9,8,30.4,183.5,0.538,0.618,1206.6,agriculture,1
25.2736,91.6737,Dawki,526.8,21.0,218.1,7,24.1,156.5,0.599,0.919,24.7,bare,0
26.4234,92.9341,Tezpur,80.9,39.9,205.7,7,5.5,14.2,0.633,0.58,165.9,urban,0
26.0949,91.856,Guwahati,1869.1,31.7,233.1,8,30.2,107.9,0.796,0.989,7324.3,forest,0
27.1073,93.5604,Itanagar,636.8,39.5,43.8,8,16.5,57.8,0.561,0.926,3483.2,agriculture,0
26.6412,94.372,Jorhat,140.4,26.6,295.8,11,0.8,1.9,0.748,0.218,1501.0,agriculture,0
25.0548,91.845,Dawki,1153.1,42.4,196.6,5,1.6,8.2,0.488,0.267,2946.0,forest,1
27.246,94.7729,Dibrugarh,1931.5,6.2,88.8,7,20.6,109.7,0.503,0.977,3970.3,agriculture,0
25.3307,90.2118,Tura,3648.2,16.3,346.2,6,11.7,83.4,0.467,0.734,8328.0,forest,0
25.738,91.6699,Guwahati,1015.0,42.9,294.9,8,17.5,92.6,0.525,0.669,5488.0,forest,0
26.0299,91.567,Guwahati,1337.2,31.7,84.1,10,1.5,11.1,0.466,0.194,5249.8,forest,0
25.6907,94.3153,Kohima,373.4,28.8,249.6,7,5.5,15.3,0.451,0.529,5427.5,forest,0
26.6217,92.4797,Tezpur,1121.1,16.8,240.4,6,9.4,49.9,0.512,0.978,6821.9,agriculture,1
25.7429,93.9904,Kohima,625.5,34.1,298.4,5,5.3,19.5,0.464,0.2,6123.7,water,0
25.1099,90.4247,Tura,270.7,28.0,150.1,3,1.1,6.6,0.538,0.26,1589.1,forest,0
23.8049,91.1543,Agartala,665.4,25.2,218.8,8,0.7,2.3,0.536,0.823,6689.6,forest,0
24.9969,93.8877,Imphal,611.2,5.3,14.1,10,10.0,21.8,0.46,0.261,4651.3,agriculture,0
26.8387,92.247,Tezpur,307.1,35.9,246.5,6,41.4,98.8,0.471,0.721,1488.8,bare,1
26.6449,92.8861,Tezpur,1206.9,22.1,13.1,9,11.3,44.7,0.657,0.448,3272.8,water,1
26.7349,92.4035,Tezpur,1426.5,19.6,7.4,7,15.9,104.4,0.356,0.717,3249.4,forest,0
27.5077,94.3276,Dibrugarh,877.0,32.9,352.9,9,69.7,250.6,0.554,0.766,946.4,urban,0
25.4741,92.1329,Shillong,2935.5,27.9,205.5,3,9.7,25.7,0.468,0.229,129.8,forest,0
26.7418,93.2382,Tezpur,2147.8,13.7,123.2,6,23.0,53.4,0.797,0.711,1922.2,forest,0
25.1535,90.2458,Tura,626.4,21.4,206.0,6,25.3,51.1,0.569,1.0,2336.8,agriculture,0
23.6713,91.3435,Agartala,164.1,46.8,276.6,6,38.7,295.5,0.256,1.0,3402.7,agriculture,1
25.3195,90.3717,Tura,2320.8,13.6,115.5,4,5.3,18.7,0.413,0.26,1846.9,agriculture,0
25.3333,90.3861,Tura,310.4,17.6,21.6,9,29.4,165.6,0.676,0.885,1155.9,forest,0
25.7581,90.2095,Tura,1397.6,33.5,150.9,4,0.4,0.8,0.875,0.245,5865.3,forest,0
25.8058,90.1647,Tura,49.8,9.1,317.3,2,3.1,15.3,0.419,0.258,10258.0,agriculture,0
23.7198,93.0998,Aizawl,336.2,13.9,77.3,7,2.4,16.5,0.464,0.573,3752.1,urban,0
25.1534,92.1251,Dawki,158.8,11.9,4.9,10,1.8,9.1,0.6,0.252,1362.3,water,0
27.6515,94.6966,Dibrugarh,277.0,26.7,123.0,9,72.0,294.5,0.513,0.868,5829.3,urban,1
25.3474,91.8039,Shillong,1371.2,17.9,122.7,8,5.8,25.4,0.442,0.72,2861.8,water,0
24.9051,94.1808,Imphal,1131.8,13.7,55.5,6,14.3,44.5,0.573,0.939,894.3,agriculture,0
24.9703,91.9984,Dawki,673.1,25.0,40.8,4,0.6,3.9,0.425,0.217,168.9,bare,0
25.3226,92.1663,Dawki,435.4,23.7,303.6,7,2.0,6.9,0.9,0.866,2143.2,bare,0
23.79,91.518,Agartala,1407.4,41.0,323.0,8,8.3,47.4,0.539,0.66,18283.0,forest,0
26.8375,92.8648,Tezpur,1653.2,12.7,203.0,3,6.2,42.5,0.61,0.256,3365.7,agriculture,1
26.3931,92.9265,Tezpur,277.2,32.6,331.8,10,1.8,4.0,0.44,0.165,3103.8,agriculture,0
25.5566,94.353,Kohima,941.8,26.7,170.4,7,10.9,74.8,0.44,0.542,2490.1,agriculture,0
27.4629,93.4881,Itanagar,670.9,44.1,166.6,10,1.1,7.1,0.519,0.226,4023.5,bare,0
25.2293,92.2626,Dawki,763.5,21.5,46.4,4,1.0,2.5,0.468,0.229,830.3,forest,0
25.3745,92.1232,Dawki,1499.2,10.0,239.8,10,0.2,1.7,0.515,0.203,347.2,forest,0
23.6566,92.6749,Aizawl,486.1,21.6,94.2,3,1.2,2.9,0.472,0.265,12640.2,urban,1
24.7204,94.0996,Imphal,1445.8,21.1,52.4,6,7.7,30.4,0.56,0.694,525.3,urban,0
23.8318,92.7397,Aizawl,1358.5,36.3,87.5,6,13.7,101.7,0.877,0.721,579.5,forest,1
26.542,93.1618,Tezpur,125.0,22.4,176.3,7,20.2,103.6,0.513,0.464,598.9,forest,0
25.7649,93.663,Kohima,331.3,36.9,239.9,5,2.2,5.1,0.43,0.167,3256.5,forest,0
26.581,94.3414,Jorhat,1259.2,21.6,29.3,1,2.5,14.5,0.589,0.225,5540.7,forest,0
23.6818,92.6805,Aizawl,945.4,20.5,166.1,9,15.5,64.4,0.626,0.525,8991.0,agriculture,0
25.2696,92.0089,Dawki,536.2,40.6,78.8,7,18.1,125.6,0.596,0.424,3806.3,forest,0
24.7797,93.999,Imphal,372.0,24.0,244.1,8,9.7,31.8,0.493,0.946,3002.3,water,0
24.8575,93.9323,Imphal,442.3,29.6,228.8,5,4.4,24.0,0.566,0.228,3905.6,urban,0
23.743,92.779,Aizawl,1319.0,21.8,112.5,8,8.0,19.0,0.447,0.781,1137.0,agriculture,1
27.3879,94.8975,Dibrugarh,3810.9,34.3,302.4,10,2.5,7.5,0.278,0.122,6210.1,forest,0
25.5766,91.7765,Shillong,808.1,10.8,36.3,5,1.3,5.1,0.569,0.207,5192.8,forest,0
25.7136,91.749,Shillong,1012.1,14.7,17.3,9,28.9,194.2,0.669,0.524,1289.7,forest,0
27.4316,93.4709,Itanagar,372.0,20.1,55.7,7,49.0,350.7,0.645,1.0,1220.3,forest,0
27.0871,93.5327,Itanagar,1070.1,15.5,243.7,8,7.6,37.1,0.491,0.546,1289.1,bare,0
23.5677,91.1267,Agartala,3610.8,27.9,160.2,5,1.6,5.4,0.403,0.248,68.6,forest,0
25.4821,89.8136,Tura,580.3,21.1,259.5,7,26.1,131.8,0.503,0.573,8608.2,urban,0
25.4467,90.6166,Tura,876.8,7.5,233.2,12,0.8,6.1,0.566,0.163,8142.3,forest,0
26.5845,94.2305,Jorhat,540.4,26.6,118.7,8,0.1,0.6,0.468,0.827,929.9,forest,0
23.7717,91.2713,Agartala,790.9,12.3,63.9,5,1.1,7.6,0.381,0.2,216.4,agriculture,1
25.0145,93.8193,Imphal,2076.5,19.6,284.4,6,44.5,345.5,0.826,1.0,42.7,agriculture,0
24.4649,94.3771,Imphal,746.8,46.6,188.0,7,17.4,58.4,0.43,0.753,14367.5,forest,1
24.7523,93.5253,Imphal,696.6,15.0,247.4,7,20.5,107.9,0.742,0.969,1421.1,forest,0
25.9477,91.5978,Guwahati,446.7,22.4,248.6,8,26.7,187.2,0.645,0.742,3274.2,forest,1
26.4933,94.0963,Jorhat,1640.3,8.5,11.1,9,7.3,19.7,0.543,0.778,5085.3,bare,1
26.7704,94.2658,Jorhat,637.0,34.1,350.8,9,73.8,301.7,0.906,0.543,1820.8,water,0
25.0026,92.3596,Dawki,760.9,19.3,158.2,6,6.4,32.9,0.73,0.699,485.3,agriculture,0
25.2561,94.1741,Kohima,625.0,20.2,38.9,8,19.9,41.1,0.898,0.695,1880.6,agriculture,0
27.0609,93.3703,Itanagar,481.4,37.4,265.3,9,38.0,254.2,0.371,0.78,859.4,bare,1
27.1768,95.0625,Dibrugarh,210.9,40.0,340.7,4,0.0,0.0,0.445,0.269,1310.7,forest,0
23.829,92.5987,Aizawl,182.6,29.1,76.4,10,3.1,22.4,0.392,0.261,7279.5,forest,0
26.7503,92.6968,Tezpur,95.9,9.2,241.3,3,0.3,1.9,0.424,0.184,1587.5,water,0
26.8092,92.9923,Tezpur,583.0,24.4,293.2,8,8.0,60.9,0.617,0.575,5005.1,bare,0
26.6599,92.7012,Tezpur,663.9,22.1,155.4,7,1.3,2.9,0.417,0.872,5253.0,bare,0
23.5485,92.5725,Aizawl,1691.9,43.9,67.7,7,10.8,60.5,0.448,0.873,3031.1,forest,0
23.8901,92.8502,Aizawl,2595.3,23.1,64.6,3,5.7,14.0,0.651,0.205,678.8,agriculture,0
26.9574,93.6951,Itanagar,1069.4,29.2,111.9,7,0.4,1.8,0.492,1.0,1663.7,forest,0
25.6099,90.0552,Tura,2979.6,19.1,148.5,9,19.1,134.1,0.664,0.922,5864.2,forest,0
27.322,93.4721,Itanagar,867.5,20.5,283.0,5,5.1,39.6,0.667,0.238,40.3,agriculture,0
25.4769,91.7582,Shillong,391.1,24.8,306.7,5,1.4,10.4,0.357,0.176,19692.9,bare,0
27.0076,93.1979,Itanagar,841.1,14.5,279.4,2,4.3,32.8,0.391,0.257,1378.3,forest,0
23.7235,92.614,Aizawl,1507.0,26.5,37.2,4,6.7,18.1,0.815,0.279,535.7,forest,0
27.2364,93.7849,Itanagar,1455.3,29.5,4.4,8,13.9,87.2,0.673,0.82,3292.9,forest,0
26.8946,93.9132,Jorhat,331.5,18.0,235.4,10,0.3,2.4,0.757,0.231,312.9,bare,1
24.4971,93.8472,Imphal,833.9,28.9,235.2,6,7.7,38.5,0.566,0.552,1299.1,forest,0
23.7191,92.6689,Aizawl,725.6,8.0,105.7,1,0.9,3.1,0.46,0.187,710.5,forest,0
26.5483,92.4861,Tezpur,2280.2,28.0,245.0,9,23.5,50.1,0.544,0.938,319.7,urban,1
26.7777,93.0474,Tezpur,990.4,10.9,129.5,5,4.0,12.8,0.467,0.177,2042.1,agriculture,0
27.3124,93.7172,Itanagar,642.0,23.0,323.7,6,4.5,30.9,0.735,0.392,249.6,forest,1
26.2712,91.9958,Guwahati,509.7,26.0,235.0,9,34.4,123.7,0.754,0.376,2627.1,forest,0
23.9046,91.5133,Agartala,1376.5,37.8,262.8,11,0.8,2.0,0.514,0.248,653.0,water,0
24.4577,94.061,Imphal,211.3,18.4,3.2,5,1.3,5.1,0.95,0.215,3108.6,agriculture,0
25.1627,91.9197,Shillong,372.1,17.6,259.8,4,1.1,3.9,0.327,0.268,3890.2,bare,0
25.2518,92.3065,Dawki,1490.8,9.6,22.8,7,12.1,37.9,0.67,0.512,2396.3,forest,0
25.2863,90.3068,Tura,413.1,10.4,245.2,7,0.7,5.0,0.856,0.877,2742.6,forest,0
24.1515,91.333,Agartala,682.8,42.9,265.3,4,2.4,12.1,0.338,0.203,207.8,forest,0
23.6267,91.4631,Agartala,638.3,28.0,203.5,9,3.8,26.9,0.836,0.916,2134.9,forest,0
25.7928,92.128,Shillong,2375.7,21.0,152.6,11,0.7,5.8,0.752,0.238,298.8,agriculture,0
25.6976,90.2902,Tura,879.7,34.6,301.3,9,18.3,87.9,0.351,0.459,6342.3,urban,0
26.2668,91.8971,Guwahati,436.3,19.7,263.4,6,60.9,371.8,0.483,0.956,3885.8,forest,0
26.401,93.5536,Itanagar,189.5,41.4,341.0,8,3.7,15.6,0.443,0.396,295.5,agriculture,0
24.987,94.1723,Imphal,813.7,30.4,178.6,5,3.4,9.1,0.576,0.251,535.1,forest,0
25.9702,91.5224,Guwahati,188.2,22.3,252.5,7,25.9,164.5,0.437,0.389,1910.7,water,0
25.6585,92.1333,Shillong,243.3,24.0,101.1,5,2.9,9.4,0.213,0.25,1441.7,bare,1
24.8481,91.8625,Dawki,1205.6,28.5,305.5,6,3.7,19.2,0.564,0.384,1584.1,forest,0
25.7576,93.7906,Kohima,573.2,28.3,55.1,4,1.6,4.8,0.637,0.245,4078.6,urban,0
24.67,94.0663,Imphal,657.5,20.5,71.5,10,3.3,26.0,0.728,0.275,4754.8,forest,0
26.2554,91.7788,Guwahati,600.6,5.2,346.8,12,3.3,8.8,0.617,0.16,129.8,forest,0
26.5894,94.3342,Jorhat,1088.4,27.7,216.9,8,45.3,213.0,0.66,0.418,304.3,forest,0
27.224,93.2353,Itanagar,731.6,23.1,161.0,8,77.2,276.1,0.398,0.926,4812.4,agriculture,1
25.691,90.4322,Tura,704.7,8.5,336.8,5,0.6,2.7,0.375,0.23,436.7,agriculture,0
25.7648,91.5367,Guwahati,524.0,31.3,33.5,10,4.1,15.8,0.691,0.159,122.2,forest,0
26.7093,92.7284,Tezpur,226.2,25.3,207.2,8,5.1,17.2,0.75,0.941,2068.1,forest,0
27.3742,93.4438,Itanagar,361.5,11.7,292.0,7,2.4,11.3,0.478,0.687,4751.9,forest,0
25.1631,92.2036,Dawki,140.6,2.3,7.6,9,1.8,8.6,0.853,0.897,5251.9,urban,0
27.1787,93.8361,Itanagar,823.0,14.9,349.8,9,22.8,116.4,0.592,0.509,1138.2,agriculture,0
25.6757,91.821,Shillong,154.2,39.9,307.9,7,47.0,132.6,0.592,0.498,3847.2,agriculture,0
25.0917,92.0973,Shillong,811.6,28.0,258.1,11,6.0,41.2,0.576,0.255,1118.0,bare,0
26.9669,94.0708,Jorhat,955.4,17.5,71.9,1,4.3,12.5,0.62,0.222,2278.8,bare,0
23.5667,91.2092,Agartala,849.7,10.4,117.6,10,0.0,0.1,0.857,0.175,2215.4,bare,0
25.6498,91.8231,Shillong,346.9,28.6,313.7,6,10.7,82.9,0.626,0.719,10750.6,water,0
25.4171,92.104,Dawki,340.6,21.9,2.6,6,3.9,23.7,0.666,0.955,320.0,agriculture,0
23.5643,92.6931,Aizawl,613.6,25.0,139.0,6,6.0,44.6,0.5,0.585,1062.0,urban,0
25.1343,91.8908,Dawki,1794.4,31.5,138.6,4,2.0,5.2,0.8,0.245,1899.3,water,0
23.6101,92.5081,Aizawl,549.5,20.1,3.8,5,3.7,16.3,0.722,0.203,2826.9,forest,0
25.5974,90.0741,Tura,352.9,21.4,197.0,8,54.8,435.3,0.446,0.649,1363.2,agriculture,0
25.7413,91.8043,Shillong,471.9,13.8,158.0,6,6.8,35.1,0.487,0.851,4199.4,forest,0
25.7867,91.8047,Guwahati,1050.1,22.7,282.7,9,5.4,13.0,0.57,0.655,1651.3,forest,0
26.9412,92.6234,Tezpur,1634.9,43.9,185.3,4,1.0,6.0,0.444,0.197,1603.4,water,1
23.8527,91.2698,Agartala,663.7,4.5,190.5,5,0.4,3.2,0.493,0.182,1951.7,forest,0
25.3714,90.0365,Tura,697.1,16.0,173.1,5,2.6,11.9,0.893,0.237,630.1,agriculture,0
26.713,94.4781,Jorhat,2263.7,44.1,218.2,5,5.1,37.1,0.37,0.273,3183.7,urban,1
25.6581,93.99,Kohima,843.7,27.8,351.6,9,28.1,201.5,0.81,1.0,2515.1,forest,0
26.7824,92.712,Tezpur,944.5,21.6,203.7,3,4.5,15.2,0.427,0.181,1659.7,water,0
26.5993,94.6277,Jorhat,1116.9,31.7,307.8,8,7.1,56.8,0.756,1.0,2676.4,agriculture,0
25.7262,94.3509,Kohima,784.5,16.0,2.9,5,4.8,35.8,0.778,0.145,1105.7,urban,0
23.6267,92.9352,Aizawl,941.0,15.2,169.4,8,1.6,5.9,0.603,0.904,1648.3,water,0
25.5438,94.4183,Kohima,783.9,38.6,346.8,9,7.4,47.0,0.688,0.728,2692.7,agriculture,0
25.1139,91.9837,Dawki,219.3,10.6,294.7,2,1.3,7.7,0.546,0.22,2505.2,urban,0
23.8315,92.6802,Aizawl,1746.2,12.4,232.0,9,3.2,11.6,0.685,0.901,1478.2,forest,0
25.5392,91.871,Shillong,2065.7,34.0,125.5,9,1.7,7.8,0.365,1.0,325.8,agriculture,1
25.2942,91.8152,Shillong,229.7,17.8,122.9,8,24.9,91.6,0.608,0.72,62.7,forest,0
26.0937,91.5503,Guwahati,425.2,13.0,176.6,7,23.2,83.8,0.441,0.723,288.0,agriculture,0
23.429,93.01,Aizawl,10009.5,12.1,45.3,8,0.0,0.0,0.793,0.899,904.2,agriculture,0
26.5001,92.7495,Tezpur,3978.1,7.7,106.4,9,38.0,169.9,0.539,0.654,7007.1,forest,1
25.7989,91.8656,Shillong,567.6,7.0,359.3,8,31.0,216.4,0.477,0.313,3105.2,forest,0
26.4313,91.5181,Guwahati,571.9,12.7,171.1,3,9.6,28.8,0.703,0.231,1138.5,forest,0
25.6875,91.7101,Shillong,721.0,16.3,37.4,7,24.3,194.1,0.754,0.955,37.9,forest,1
25.8286,91.7187,Shillong,79.6,18.3,195.8,3,2.2,16.8,0.939,0.274,2699.0,agriculture,0
23.7682,92.3969,Aizawl,155.9,44.4,330.1,8,17.5,95.4,0.323,0.978,5856.4,water,1
25.8855,91.6319,Guwahati,9090.3,10.3,301.1,4,0.8,4.2,0.635,0.221,574.3,bare,0
23.4361,92.6887,Aizawl,811.4,18.2,29.3,4,4.1,16.3,0.435,0.256,310.7,agriculture,0
26.8793,94.551,Jorhat,1686.2,8.9,317.3,8,13.0,102.4,0.424,0.699,1817.0,agriculture,0
26.7972,92.5983,Tezpur,3038.7,21.6,284.3,9,1.5,10.4,0.887,0.967,359.8,agriculture,0
25.9961,91.9677,Guwahati,1747.4,11.6,27.6,6,7.2,46.0,0.732,0.884,4103.3,bare,1
25.6887,92.1098,Shillong,447.4,18.2,99.8,6,13.8,108.3,0.795,0.899,926.9,forest,0
25.3883,89.8271,Tura,757.7,20.4,286.2,8,3.1,16.6,0.533,0.796,376.5,forest,0
23.4312,91.2113,Agartala,2468.9,12.9,85.9,8,33.3,172.2,0.95,0.667,169.8,agriculture,0
23.9303,91.8639,Agartala,1992.5,19.4,327.5,7,21.6,54.8,0.68,0.843,607.4,forest,0
24.8668,93.8626,Imphal,354.9,34.7,137.8,8,1.4,6.7,0.95,0.869,699.0,forest,0
25.7585,94.1152,Kohima,1383.5,24.1,345.3,11,8.0,38.1,0.635,0.277,6950.7,agriculture,0
27.278,94.7388,Dibrugarh,408.5,55.8,277.9,6,2.6,17.8,0.373,0.714,7393.9,forest,0
25.576,91.9971,Shillong,1866.7,27.3,52.6,5,1.5,11.7,0.418,0.257,2307.3,forest,0
24.6613,93.8607,Imphal,1221.0,20.0,96.5,7,5.9,42.4,0.272,0.578,3276.7,forest,1
27.111,93.5463,Itanagar,3182.2,24.7,227.0,8,11.1,67.8,0.741,0.66,1828.2,agriculture,0
25.3627,91.9709,Dawki,545.8,28.6,209.5,8,1.1,7.8,0.514,0.897,561.3,forest,0
25.5213,91.9447,Shillong,1184.8,16.3,78.6,8,21.0,49.6,0.682,0.916,7808.2,water,0
26.7995,93.5571,Itanagar,927.0,42.5,31.7,6,27.3,183.2,0.412,0.697,239.9,agriculture,0
25.1992,92.1926,Shillong,787.5,14.8,24.3,8,8.5,37.8,0.95,0.689,809.6,agriculture,0
27.5546,94.5715,Dibrugarh,487.2,14.1,320.2,8,0.4,3.1,0.378,0.639,274.4,agriculture,1
27.6594,94.9738,Dibrugarh,295.7,26.0,54.6,11,6.9,51.1,0.515,0.208,6924.8,urban,0
